datetime,spotprice_EUR_per_MWh,EE_total_MWh,demand_MWh,ee_to_load_MWh,ee_to_batt_MWh,ee_export_MWh,grid_to_load_MWh,grid_to_batt_MWh,batt_discharge_MWh,SOC_MWh,charge_mode_binary
2025-05-04 00:00:00,60.300000000000004,4.331521045152271,8.845332277537024,4.331521045152271,0.0,0.0,4.513811232384753,10.0,0.0,10.0,1
2025-05-04 01:00:00,44.900000000000006,2.0729688144104372,8.467605756550961,2.0729688144104372,0.0,0.0,6.394636942140524,2.0,0.0,12.0,1
2025-05-04 02:00:00,31.47,1.8118778589470792,8.357100054149004,1.8118778589470792,0.0,0.0,0.0,0.0,6.545222195201925,5.454777804798075,0
2025-05-04 03:00:00,20.39,1.851309353143807,8.219775882154371,1.851309353143807,0.0,0.0,6.368466529010564,6.545222195201925,0.0,12.0,1
2025-05-04 04:00:00,20.019999999999996,1.4753786163761593,8.358744315498239,1.4753786163761593,0.0,0.0,0.0,0.0,6.88336569912208,5.11663430087792,0
2025-05-04 05:00:00,15.58,2.3551038883559516,8.39866017721757,2.3551038883559516,0.0,0.0,6.043556288861618,6.88336569912208,0.0,12.0,1
2025-05-04 06:00:00,13.620000000000001,1.9052606607342681,8.324951909838122,1.9052606607342681,0.0,0.0,0.0,0.0,6.419691249103853,5.580308750896147,0
2025-05-04 07:00:00,7.83,3.122187569181891,8.671720958524817,3.122187569181891,0.0,0.0,5.549533389342926,6.419691249103853,0.0,12.0,1
2025-05-04 08:00:00,2.9299999999999997,5.246838892427235,9.497140155840203,5.246838892427235,0.0,0.0,0.0,0.0,4.250301263412968,7.749698736587032,0
2025-05-04 09:00:00,0.0,6.2532033025835885,10.105630252391151,6.2532033025835885,0.0,0.0,3.8524269498075627,4.250301263412968,0.0,12.0,1
2025-05-04 10:00:00,-0.01,5.845762269187034,10.65685469505499,5.845762269187034,0.0,0.0,0.0,0.0,4.811092425867956,7.188907574132044,0
2025-05-04 11:00:00,-0.01,6.1241568822615875,10.91885923625532,6.1241568822615875,0.0,0.0,4.794702353993733,4.811092425867956,0.0,12.0,1
2025-05-04 12:00:00,-0.02,30.66075217227698,10.782952530941062,10.782952530941062,0.0,19.87779964133592,0.0,0.0,0.0,12.0,0
2025-05-04 13:00:00,-2.0,20.838404792127648,10.448146901036724,10.448146901036724,0.0,10.390257891090924,0.0,0.0,0.0,12.0,0
2025-05-04 14:00:00,-5.01,35.70161329394115,9.967115408385004,9.967115408385004,0.0,25.734497885556145,0.0,0.0,0.0,12.0,0
2025-05-04 15:00:00,-1.59,14.2720138915702,9.770824622486813,9.770824622486813,0.0,4.501189269083387,0.0,0.0,0.0,12.0,0
2025-05-04 16:00:00,-0.01,14.15562109567583,9.761696137065204,9.761696137065204,0.0,4.393924958610626,0.0,0.0,0.0,12.0,0
2025-05-04 17:00:00,10.069999999999999,8.841107750071048,10.15603536754525,8.841107750071048,0.0,0.0,0.0,0.0,1.3149276174742024,10.685072382525798,0
2025-05-04 18:00:00,80.07999999999998,7.171877101122757,10.307080617005903,7.171877101122757,0.0,0.0,0.0,0.0,3.1352035158831466,7.549868866642651,0
2025-05-04 19:00:00,95.95,5.094615404925781,10.414694687379898,5.094615404925781,0.0,0.0,0.0,0.0,5.320079282454117,2.2297895841885342,0
2025-05-04 20:00:00,109.0,5.972785559317456,10.323126339827736,5.972785559317456,0.0,0.0,2.1205511963217454,0.0,2.2297895841885342,0.0,0
2025-05-04 21:00:00,112.38,3.231729780612378,10.171910994365438,3.231729780612378,0.0,0.0,6.9401812137530605,0.0,0.0,0.0,0
2025-05-04 22:00:00,101.79,2.9928298842019303,9.942905077484216,2.9928298842019303,0.0,0.0,6.950075193282286,0.0,0.0,0.0,0
